word: a                   counts: 8283
word: taphath             counts: 1
word: tappuah             counts: 6
word: tarah               counts: 2
word: taralah             counts: 1
word: tare                counts: 4
word: tarea               counts: 1
word: tares               counts: 8
word: target              counts: 3
word: targets             counts: 3
word: tarpelites          counts: 1
word: tarried             counts: 32
word: tarriest            counts: 1
word: tarrieth            counts: 2
word: tarry               counts: 51
word: tarrying            counts: 2
word: tarshish            counts: 24
word: tarsus              counts: 5
word: tartak              counts: 1
word: tartan              counts: 2
word: task                counts: 2
word: taskmasters         counts: 6
word: tasks               counts: 1
word: taste               counts: 22
word: tasted              counts: 8
word: tasteth             counts: 1
word: tatnai              counts: 4
word: tattlers            counts: 1
word: tau                 counts: 1
word: taught              counts: 81
word: taunt               counts: 2
word: taunting            counts: 1
word: taverns             counts: 1
word: taxation            counts: 1
word: taxed               counts: 4
word: taxes               counts: 1
word: taxing              counts: 2
word: teach               counts: 109
word: teacher             counts: 6
word: teachers            counts: 14
word: teachest            counts: 8
word: teacheth            counts: 16
word: teaching            counts: 25
word: tear                counts: 13
word: teareth             counts: 6
word: tears               counts: 36
word: teats               counts: 3
word: tebah               counts: 1
word: tebaliah            counts: 1
word: tebeth              counts: 1
word: tedious             counts: 1
word: teeth               counts: 50
word: tehaphnehes         counts: 1
word: tehinnah            counts: 1
word: teil                counts: 1
word: tekel               counts: 2
word: tekoa               counts: 6
word: tekoah              counts: 3
word: tekoite             counts: 3
word: tekoites            counts: 2
word: telabib             counts: 1
word: telah               counts: 1
word: telaim              counts: 1
word: telassar            counts: 1
word: telem               counts: 2
word: telharesha          counts: 1
word: telharsa            counts: 1
word: tell                counts: 217
word: tellest             counts: 1
word: telleth             counts: 7
word: telling             counts: 3
word: telmelah            counts: 2
word: tema                counts: 5
word: teman               counts: 11
word: temani              counts: 1
word: temanite            counts: 6
word: temanites           counts: 1
word: temeni              counts: 1
word: temper              counts: 1
word: temperance          counts: 4
word: temperate           counts: 3
word: tempered            counts: 3
word: tempest             counts: 18
word: tempestuous         counts: 4
word: temple              counts: 204
word: temples             counts: 9
word: temporal            counts: 1
word: tempt               counts: 14
word: temptation          counts: 16
word: temptations         counts: 8
word: tempted             counts: 25
word: tempter             counts: 2
word: tempteth            counts: 1
word: tempting            counts: 7
word: ten                 counts: 249
word: tend                counts: 1
word: tender              counts: 39
word: tenderhearted       counts: 2
word: tenderness          counts: 1
word: tendeth             counts: 5
word: tenons              counts: 6
word: tenor               counts: 2
word: tens                counts: 3
word: tent                counts: 98
word: tenth               counts: 81
word: tentmakers          counts: 1
word: tents               counts: 66
word: terah               counts: 11
word: teraphim            counts: 6
word: teresh              counts: 2
word: termed              counts: 2
word: terraces            counts: 1
word: terrestrial         counts: 2
word: terrible            counts: 52
word: terribleness        counts: 3
word: terribly            counts: 3
word: terrified           counts: 4
word: terrifiest          counts: 1
word: terrify             counts: 4
word: terror              counts: 29
word: terrors             counts: 15
word: tertius             counts: 1
word: tertullus           counts: 2
word: testament           counts: 16
word: testator            counts: 2
word: testified           counts: 24
word: testifiedst         counts: 2
word: testifieth          counts: 4
word: testify             counts: 27
word: testifying          counts: 3
word: testimonies         counts: 36
word: testimony           counts: 76
word: teth                counts: 1
word: tetrarch            counts: 7
word: thaddaeus           counts: 2
word: thahash             counts: 1
word: thamah              counts: 1
word: thamar              counts: 1
word: than                counts: 483
word: thank               counts: 27
word: thanked             counts: 3
word: thankful            counts: 3
word: thankfulness        counts: 1
word: thanking            counts: 1
word: thanks              counts: 73
word: thanksgiving        counts: 28
word: thanksgivings       counts: 2
word: thankworthy         counts: 1
word: thara               counts: 1
word: tharshish           counts: 4
word: that                counts: 12907
word: the                 counts: 64014
word: theatre             counts: 2
word: thebez              counts: 3
word: thee                counts: 3827
word: theft               counts: 2
word: thefts              counts: 3
word: their               counts: 3932
word: theirs              counts: 21
word: thelasar            counts: 1
word: them                counts: 6427
word: themselves          counts: 409
word: then                counts: 2167
word: thence              counts: 145
word: thenceforth         counts: 4
word: theophilus          counts: 2
word: there               counts: 2299
word: thereabout          counts: 1
word: thereat             counts: 3
word: thereby             counts: 21
word: therefore           counts: 1237
word: therefrom           counts: 3
word: therein             counts: 230
word: thereinto           counts: 1
word: thereof             counts: 908
word: thereon             counts: 66
word: thereout            counts: 2
word: thereto             counts: 20
word: thereunto           counts: 9
word: thereupon           counts: 5
word: therewith           counts: 36
word: these               counts: 1220
word: thessalonians       counts: 15
word: thessalonica        counts: 6
word: theudas             counts: 1
word: they                counts: 7375
word: thick               counts: 39
word: thicker             counts: 2
word: thicket             counts: 2
word: thickets            counts: 4
word: thickness           counts: 4
word: thief               counts: 28
word: thieves             counts: 16
word: thigh               counts: 21
word: thighs              counts: 3
word: thimnathah          counts: 1
word: thin                counts: 9
word: thine               counts: 937
word: thing               counts: 549
word: things              counts: 1156
word: think               counts: 65
word: thinkest            counts: 9
word: thinketh            counts: 6
word: thinking            counts: 2
word: third               counts: 182
word: thirdly             counts: 1
word: thirst              counts: 31
word: thirsted            counts: 2
word: thirsteth           counts: 4
word: thirsty             counts: 17
word: thirteen            counts: 15
word: thirteenth          counts: 11
word: thirtieth           counts: 9
word: thirty              counts: 174
word: thirtyfold          counts: 2
word: this                counts: 2779
word: thistle             counts: 5
word: thistles            counts: 3
word: thither             counts: 95
word: thitherward         counts: 3
word: thomas              counts: 12
word: thongs              counts: 1
word: thorn               counts: 7
word: thorns              counts: 50
word: thoroughly          counts: 2
word: those               counts: 465
word: thou                counts: 5473
word: though              counts: 233
word: thought             counts: 81
word: thoughtest          counts: 1
word: thoughts            counts: 57
word: thousand            counts: 521
word: thousands           counts: 62
word: thread              counts: 7
word: threaten            counts: 1
word: threatened          counts: 2
word: threatening         counts: 1
word: threatenings        counts: 2
word: three               counts: 485
word: threefold           counts: 1
word: threescore          counts: 93
word: thresh              counts: 4
word: threshed            counts: 3
word: thresheth           counts: 1
word: threshing           counts: 10
word: threshingfloor      counts: 17
word: threshingfloors     counts: 2
word: threshingplace      counts: 1
word: threshold           counts: 14
word: thresholds          counts: 3
word: threw               counts: 6
word: threwest            counts: 1
word: thrice              counts: 15
word: throat              counts: 7
word: throne              counts: 176
word: thrones             counts: 9
word: throng              counts: 2
word: thronged            counts: 2
word: thronging           counts: 1
word: through             counts: 462
word: throughly           counts: 12
word: throughout          counts: 162
word: throw               counts: 9
word: throwing            counts: 1
word: thrown              counts: 19
word: thrust              counts: 50
word: thrusteth           counts: 1
word: thumb               counts: 6
word: thumbs              counts: 3
word: thummim             counts: 5
word: thunder             counts: 19
word: thunderbolts        counts: 1
word: thundered           counts: 4
word: thundereth          counts: 3
word: thunderings         counts: 6
word: thunders            counts: 7
word: thus                counts: 737
word: thy                 counts: 4601
word: thyatira            counts: 4
word: thyine              counts: 1
word: thyself             counts: 215
word: tiberias            counts: 3
word: tiberius            counts: 1
word: tibhath             counts: 1
word: tibni               counts: 3
word: tidal               counts: 2
word: tidings             counts: 46
word: tie                 counts: 2
word: tied                counts: 8
word: tiglathpileser      counts: 3
word: tikvah              counts: 2
word: tikvath             counts: 1
word: tile                counts: 1
word: tilgathpilneser     counts: 3
word: tiling              counts: 1
word: till                counts: 169
word: tillage             counts: 3
word: tilled              counts: 2
word: tiller              counts: 1
word: tillest             counts: 1
word: tilleth             counts: 2
word: tilon               counts: 1
word: timaeus             counts: 1
word: timber              counts: 26
word: timbrel             counts: 5
word: timbrels            counts: 5
word: time                counts: 619
word: times               counts: 146
word: timna               counts: 4
word: timnah              counts: 5
word: timnath             counts: 8
word: timnathheres        counts: 1
word: timnathserah        counts: 2
word: timnite             counts: 1
word: timon               counts: 1
word: timotheus           counts: 19
word: timothy             counts: 21
word: tin                 counts: 5
word: tingle              counts: 3
word: tinkling            counts: 3
word: tip                 counts: 9
word: tiphsah             counts: 2
word: tiras               counts: 2
word: tirathites          counts: 1
word: tire                counts: 1
word: tired               counts: 1
word: tires               counts: 2
word: tirhakah            counts: 2
word: tirhanah            counts: 1
word: tiria               counts: 1
word: tirshatha           counts: 5
word: tirzah              counts: 18
word: tishbite            counts: 6
word: tithe               counts: 14
word: tithes              counts: 24
word: tithing             counts: 2
word: title               counts: 3
word: titles              counts: 2
word: tittle              counts: 2
word: titus               counts: 19
word: tizite              counts: 1
word: to                  counts: 13639
word: toah                counts: 1
word: tob                 counts: 2
word: tobadonijah         counts: 1
word: tobiah              counts: 15
word: tobijah             counts: 3
word: tochen              counts: 1
word: toe                 counts: 6
word: toes                counts: 7
word: togarmah            counts: 4
word: together            counts: 484
word: tohu                counts: 1
word: toi                 counts: 3
word: toil                counts: 4
word: toiled              counts: 1
word: toiling             counts: 1
word: token               counts: 14
word: tokens              counts: 7
word: tola                counts: 6
word: tolad               counts: 1
word: tolaites            counts: 1
word: told                counts: 283
word: tolerable           counts: 6
word: toll                counts: 3
word: tomb                counts: 3
word: tombs               counts: 6
word: tongs               counts: 6
word: tongue              counts: 129
word: tongues             counts: 36
word: too                 counts: 51
word: took                counts: 752
word: tookest             counts: 2
word: tool                counts: 4
word: tooth               counts: 12
word: top                 counts: 91
word: topaz               counts: 5
word: tophel              counts: 1
word: tophet              counts: 9
word: topheth             counts: 1
word: tops                counts: 10
word: torch               counts: 1
word: torches             counts: 3
word: torment             counts: 11
word: tormented           counts: 8
word: tormentors          counts: 1
word: torments            counts: 2
word: torn                counts: 17
word: tortoise            counts: 1
word: tortured            counts: 1
word: toss                counts: 2
word: tossed              counts: 7
word: tossings            counts: 1
word: tottering           counts: 1
word: tou                 counts: 2
word: touch               counts: 48
word: touched             counts: 49
word: toucheth            counts: 40
word: touching            counts: 30
word: tow                 counts: 3
word: toward              counts: 346
word: towel               counts: 2
word: tower               counts: 48
word: towers              counts: 17
word: town                counts: 13
word: townclerk           counts: 1
word: towns               counts: 45
word: trachonitis         counts: 1
word: trade               counts: 5
word: traded              counts: 5
word: trading             counts: 1
word: tradition           counts: 11
word: traditions          counts: 2
word: traffick            counts: 5
word: traffickers         counts: 1
word: train               counts: 3
word: trained             counts: 1
word: traitor             counts: 1
word: traitors            counts: 1
word: trample             counts: 3
word: trance              counts: 5
word: tranquillity        counts: 1
word: transferred         counts: 1
word: transfigured        counts: 2
word: transformed         counts: 3
word: transforming        counts: 1
word: transgress          counts: 14
word: transgressed        counts: 34
word: transgressest       counts: 1
word: transgresseth       counts: 4
word: transgressing       counts: 2
word: transgression       counts: 51
word: transgressions      counts: 48
word: transgressor        counts: 5
word: transgressors       counts: 20
word: translate           counts: 1
word: translated          counts: 3
word: translation         counts: 1
word: transparent         counts: 1
word: trap                counts: 4
word: traps               counts: 1
word: travail             counts: 31
word: travailed           counts: 5
word: travailest          counts: 1
word: travaileth          counts: 7
word: travailing          counts: 3
word: travel              counts: 2
word: travelled           counts: 1
word: traveller           counts: 2
word: travellers          counts: 1
word: travelleth          counts: 2
word: travelling          counts: 3
word: traversing          counts: 1
word: treacherous         counts: 9
word: treacherously       counts: 23
word: treachery           counts: 1
word: tread               counts: 33
word: treader             counts: 1
word: treaders            counts: 1
word: treadeth            counts: 10
word: treading            counts: 4
word: treason             counts: 5
word: treasure            counts: 37
word: treasured           counts: 1
word: treasurer           counts: 2
word: treasurers          counts: 4
word: treasures           counts: 62
word: treasurest          counts: 1
word: treasuries          counts: 10
word: treasury            counts: 9
word: treatise            counts: 1
word: tree                counts: 200
word: trees               counts: 157
word: tremble             counts: 29
word: trembled            counts: 21
word: trembleth           counts: 4
word: trembling           counts: 26
word: trench              counts: 8
word: trespass            counts: 82
word: trespassed          counts: 15
word: trespasses          counts: 12
word: trespassing         counts: 2
word: trial               counts: 6
word: tribe               counts: 242
word: tribes              counts: 112
word: tribulation         counts: 22
word: tribulations        counts: 4
word: tributaries         counts: 4
word: tributary           counts: 1
word: tribute             counts: 37
word: trickleth           counts: 1
word: tried               counts: 20
word: triest              counts: 3
word: trieth              counts: 5
word: trimmed             counts: 2
word: trimmest            counts: 1
word: triumph             counts: 10
word: triumphed           counts: 2
word: triumphing          counts: 2
word: troas               counts: 6
word: trodden             counts: 27
word: trode               counts: 8
word: trogyllium          counts: 1
word: troop               counts: 13
word: troops              counts: 7
word: trophimus           counts: 3
word: trouble             counts: 110
word: troubled            counts: 68
word: troubledst          counts: 1
word: troubler            counts: 1
word: troubles            counts: 12
word: troublest           counts: 1
word: troubleth           counts: 10
word: troubling           counts: 2
word: troublous           counts: 1
word: trough              counts: 1
word: troughs             counts: 2
word: trow                counts: 1
word: trucebreakers       counts: 1
word: true                counts: 81
word: truly               counts: 42
word: trump               counts: 2
word: trumpet             counts: 61
word: trumpeters          counts: 4
word: trumpets            counts: 51
word: trust               counts: 134
word: trusted             counts: 29
word: trustedst           counts: 3
word: trustest            counts: 6
word: trusteth            counts: 17
word: trusting            counts: 1
word: trusty              counts: 1
word: truth               counts: 237
word: try                 counts: 17
word: trying              counts: 1
word: tryphena            counts: 1
word: tryphosa            counts: 1
word: tubal               counts: 8
word: tubalcain           counts: 2
word: tumbled             counts: 1
word: tumult              counts: 16
word: tumults             counts: 3
word: tumultuous          counts: 3
word: turn                counts: 283
word: turned              counts: 287
word: turnest             counts: 3
word: turneth             counts: 33
word: turning             counts: 18
word: turtle              counts: 2
word: turtledove          counts: 3
word: turtledoves         counts: 7
word: turtles             counts: 3
word: tutors              counts: 1
word: twain               counts: 17
word: twelfth             counts: 23
word: twelve              counts: 189
word: twentieth           counts: 36
word: twenty              counts: 294
word: twice               counts: 17
word: twigs               counts: 2
word: twilight            counts: 9
word: twined              counts: 21
word: twinkling           counts: 1
word: twins               counts: 6
word: two                 counts: 835
word: twoedged            counts: 4
word: twofold             counts: 1
word: tychicus            counts: 7
word: tyrannus            counts: 1
word: tyre                counts: 37
word: tyrus               counts: 22
word: tzaddi              counts: 1
word: ucal                counts: 1
word: uel                 counts: 1
word: ulai                counts: 2
word: ulam                counts: 4
word: ulla                counts: 1
word: ummah               counts: 1
word: unaccustomed        counts: 1
word: unadvisedly         counts: 1
word: unawares            counts: 12
word: unbelief            counts: 16
word: unbelievers         counts: 4
word: unbelieving         counts: 6
word: unblameable         counts: 2
word: unblameably         counts: 1
word: uncertain           counts: 2
word: uncertainly         counts: 1
word: unchangeable        counts: 1
word: uncircumcised       counts: 43
word: uncircumcision      counts: 16
word: uncle               counts: 17
word: unclean             counts: 194
word: uncleanness         counts: 40
word: uncleannesses       counts: 1
word: unclothed           counts: 1
word: uncomely            counts: 2
word: uncondemned         counts: 2
word: uncorruptible       counts: 1
word: uncorruptness       counts: 1
word: uncover             counts: 26
word: uncovered           counts: 17
word: uncovereth          counts: 3
word: unction             counts: 1
word: undefiled           counts: 7
word: under               counts: 392
word: undergirding        counts: 1
word: underneath          counts: 3
word: undersetters        counts: 4
word: understand          counts: 91
word: understandest       counts: 4
word: understandeth       counts: 11
word: understanding       counts: 160
word: understood          counts: 37
word: undertake           counts: 1
word: undertook           counts: 1
word: undo                counts: 2
word: undone              counts: 5
word: undressed           counts: 2
word: unequal             counts: 2
word: unequally           counts: 1
word: unfaithful          counts: 1
word: unfaithfully        counts: 1
word: unfeigned           counts: 4
word: unfruitful          counts: 6
word: ungirded            counts: 1
word: ungodliness         counts: 4
word: ungodly             counts: 27
word: unholy              counts: 4
word: unicorn             counts: 6
word: unicorns            counts: 3
word: unite               counts: 1
word: united              counts: 1
word: unity               counts: 3
word: unjust              counts: 15
word: unjustly            counts: 2
word: unknown             counts: 9
word: unlade              counts: 1
word: unlawful            counts: 2
word: unlearned           counts: 6
word: unleavened          counts: 61
word: unless              counts: 8
word: unloose             counts: 3
word: unmarried           counts: 4
word: unmerciful          counts: 1
word: unmindful           counts: 1
word: unmoveable          counts: 2
word: unni                counts: 3
word: unoccupied          counts: 1
word: unperfect           counts: 1
word: unprepared          counts: 1
word: unprofitable        counts: 7
word: unprofitableness    counts: 1
word: unpunished          counts: 11
word: unquenchable        counts: 2
word: unreasonable        counts: 2
word: unrebukeable        counts: 1
word: unreproveable       counts: 1
word: unrighteous         counts: 9
word: unrighteously       counts: 1
word: unrighteousness     counts: 21
word: unripe              counts: 1
word: unruly              counts: 4
word: unsatiable          counts: 1
word: unsavoury           counts: 2
word: unsearchable        counts: 5
word: unseemly            counts: 2
word: unshod              counts: 1
word: unskilful           counts: 1
word: unspeakable         counts: 3
word: unspotted           counts: 1
word: unstable            counts: 4
word: unstopped           counts: 1
word: untaken             counts: 1
word: untempered          counts: 5
word: unthankful          counts: 2
word: until               counts: 366
word: untimely            counts: 4
word: unto                counts: 8997
word: untoward            counts: 1
word: unwalled            counts: 3
word: unwashen            counts: 3
word: unweighed           counts: 1
word: unwise              counts: 4
word: unwittingly         counts: 3
word: unworthily          counts: 2
word: unworthy            counts: 2
word: up                  counts: 2380
word: upbraid             counts: 2
word: upbraided           counts: 1
word: upbraideth          counts: 1
word: upharsin            counts: 1
word: uphaz               counts: 2
word: upheld              counts: 1
word: uphold              counts: 8
word: upholden            counts: 2
word: upholdest           counts: 1
word: upholdeth           counts: 4
word: upholding           counts: 1
word: upon                counts: 2764
word: upper               counts: 25
word: uppermost           counts: 6
word: upright             counts: 68
word: uprightly           counts: 12
word: uprightness         counts: 19
word: uprising            counts: 1
word: uproar              counts: 8
word: upside              counts: 5
word: upward              counts: 61
word: ur                  counts: 5
word: urbane              counts: 1
word: urge                counts: 1
word: urged               counts: 6
word: urgent              counts: 2
word: uri                 counts: 8
word: uriah               counts: 28
word: urias               counts: 1
word: uriel               counts: 4
word: urijah              counts: 11
word: urim                counts: 7
word: us                  counts: 1452
word: use                 counts: 35
word: used                counts: 22
word: uses                counts: 1
word: usest               counts: 1
word: useth               counts: 7
word: using               counts: 2
word: usurer              counts: 1
word: usurp               counts: 1
word: usury               counts: 24
word: uthai               counts: 2
word: utmost              counts: 11
word: utter               counts: 45
word: utterance           counts: 5
word: uttered             counts: 17
word: uttereth            counts: 9
word: uttering            counts: 1
word: utterly             counts: 101
word: uttermost           counts: 28
word: uz                  counts: 7
word: uzai                counts: 1
word: uzal                counts: 2
word: uzza                counts: 10
word: uzzah               counts: 4
word: uzzensherah         counts: 1
word: uzzi                counts: 11
word: uzzia               counts: 1
word: uzziah              counts: 27
word: uzziel              counts: 16
word: uzzielites          counts: 2
word: vagabond            counts: 3
word: vagabonds           counts: 1
word: vail                counts: 38
word: vails               counts: 1
word: vain                counts: 112
word: vainglory           counts: 1
word: vainly              counts: 1
word: vajezatha           counts: 1
word: vale                counts: 9
word: valiant             counts: 32
word: valiantest          counts: 1
word: valiantly           counts: 6
word: valley              counts: 140
word: valleys             counts: 28
word: valour              counts: 37
word: value               counts: 7
word: valued              counts: 4
word: valuest             counts: 1
word: vaniah              counts: 1
word: vanish              counts: 4
word: vanished            counts: 2
word: vanisheth           counts: 2
word: vanities            counts: 13
word: vanity              counts: 86
word: vapour              counts: 5
word: vapours             counts: 3
word: variableness        counts: 1
word: variance            counts: 2
word: vashni              counts: 1
word: vashti              counts: 10
word: vau                 counts: 1
word: vaunt               counts: 1
word: vaunteth            counts: 1
word: vehement            counts: 3
word: vehemently          counts: 5
word: veil                counts: 7
word: vein                counts: 1
word: vengeance           counts: 45
word: venison             counts: 8
word: venom               counts: 1
word: venomous            counts: 1
word: vent                counts: 1
word: venture             counts: 2
word: verified            counts: 3
word: verily              counts: 140
word: verity              counts: 2
word: vermilion           counts: 2
word: very                counts: 257
word: vessel              counts: 46
word: vessels             counts: 154
word: vestments           counts: 2
word: vestry              counts: 1
word: vesture             counts: 8
word: vestures            counts: 1
word: vex                 counts: 15
word: vexation            counts: 14
word: vexations           counts: 1
word: vexed               counts: 22
word: vial                counts: 8
word: vials               counts: 5
word: victory             counts: 12
word: victual             counts: 5
word: victuals            counts: 17
word: view                counts: 4
word: viewed              counts: 4
word: vigilant            counts: 2
word: vile                counts: 19
word: vilely              counts: 1
word: viler               counts: 1
word: vilest              counts: 1
word: village             counts: 10
word: villages            counts: 75
word: villany             counts: 2
word: vine                counts: 62
word: vinedressers        counts: 4
word: vinegar             counts: 13
word: vines               counts: 12
word: vineyard            counts: 69
word: vineyards           counts: 45
word: vintage             counts: 10
word: viol                counts: 2
word: violated            counts: 1
word: violence            counts: 57
word: violent             counts: 10
word: violently           counts: 10
word: viols               counts: 2
word: viper               counts: 4
word: vipers              counts: 4
word: virgin              counts: 34
word: virginity           counts: 9
word: virgins             counts: 22
word: virtue              counts: 7
word: virtuous            counts: 3
word: virtuously          counts: 1
word: visage              counts: 3
word: visible             counts: 1
word: vision              counts: 79
word: visions             counts: 24
word: visit               counts: 38
word: visitation          counts: 15
word: visited             counts: 23
word: visitest            counts: 3
word: visiteth            counts: 1
word: visiting            counts: 4
word: vocation            counts: 1
word: voice               counts: 505
word: voices              counts: 17
word: void                counts: 24
word: volume              counts: 2
word: voluntarily         counts: 1
word: voluntary           counts: 4
word: vomit               counts: 8
word: vomited             counts: 1
word: vomiteth            counts: 1
word: vophsi              counts: 1
word: vow                 counts: 41
word: vowed               counts: 18
word: vowedst             counts: 1
word: vowest              counts: 2
word: voweth              counts: 1
word: vows                counts: 30
word: voyage              counts: 1
word: vulture             counts: 3
word: vultures            counts: 1
word: wafer               counts: 3
word: wafers              counts: 5
word: wag                 counts: 3
word: wages               counts: 18
word: wagging             counts: 2
word: wagon               counts: 1
word: wagons              counts: 9
word: wail                counts: 3
word: wailed              counts: 1
word: wailing             counts: 16
word: wait                counts: 106
word: waited              counts: 35
word: waiteth             counts: 11
word: waiting             counts: 8
word: wake                counts: 4
word: waked               counts: 1
word: wakened             counts: 2
word: wakeneth            counts: 2
word: waketh              counts: 2
word: waking              counts: 1
word: walk                counts: 212
word: walked              counts: 122
word: walkedst            counts: 1
word: walkest             counts: 7
word: walketh             counts: 41
word: walking             counts: 30
word: wall                counts: 179
word: walled              counts: 4
word: wallow              counts: 4
word: wallowed            counts: 2
word: wallowing           counts: 1
word: walls               counts: 66
word: wander              counts: 14
word: wandered            counts: 10
word: wanderers           counts: 2
word: wanderest           counts: 1
word: wandereth           counts: 6
word: wandering           counts: 6
word: wanderings          counts: 1
word: want                counts: 31
word: wanted              counts: 3
word: wanteth             counts: 7
word: wanting             counts: 8
word: wanton              counts: 3
word: wantonness          counts: 2
word: wants               counts: 2
word: war                 counts: 225
word: ward                counts: 32
word: wardrobe            counts: 2
word: wards               counts: 3
word: ware                counts: 6
word: wares               counts: 5
word: warfare             counts: 5
word: warm                counts: 8
word: warmed              counts: 6
word: warmeth             counts: 2
word: warming             counts: 1
word: warn                counts: 11
word: warned              counts: 10
word: warning             counts: 8
word: warp                counts: 9
word: warred              counts: 9
word: warreth             counts: 1
word: warring             counts: 3
word: warrior             counts: 1
word: warriors            counts: 2
word: wars                counts: 15
word: was                 counts: 4531
word: wash                counts: 89
word: washed              counts: 45
word: washest             counts: 1
word: washing             counts: 10
word: washings            counts: 1
word: washpot             counts: 2
word: wast                counts: 66
word: waste               counts: 64
word: wasted              counts: 16
word: wasteness           counts: 1
word: waster              counts: 2
word: wastes              counts: 7
word: wasteth             counts: 3
word: wasting             counts: 2
word: watch               counts: 61
word: watched             counts: 13
word: watcher             counts: 2
word: watchers            counts: 2
word: watches             counts: 5
word: watcheth            counts: 3
word: watchful            counts: 1
word: watching            counts: 6
word: watchings           counts: 2
word: watchman            counts: 19
word: watchmen            counts: 12
word: watchtower          counts: 2
word: water               counts: 395
word: watercourse         counts: 2
word: watered             counts: 11
word: wateredst           counts: 1
word: waterest            counts: 2
word: watereth            counts: 5
word: waterflood          counts: 1
word: watering            counts: 3
word: waterpot            counts: 1
word: waterpots           counts: 2
word: waters              counts: 287
word: waterspouts         counts: 1
word: watersprings        counts: 2
word: wave                counts: 32
word: waved               counts: 6
word: wavereth            counts: 1
word: wavering            counts: 2
word: waves               counts: 26
word: wax                 counts: 24
word: waxed               counts: 37
word: waxen               counts: 12
word: waxeth              counts: 2
word: waxing              counts: 1
word: way                 counts: 664
word: wayfaring           counts: 6
word: waymarks            counts: 1
word: ways                counts: 205
word: wayside             counts: 2
word: we                  counts: 1844
word: weak                counts: 46
word: weaken              counts: 1
word: weakened            counts: 3
word: weakeneth           counts: 2
word: weaker              counts: 3
word: weakness            counts: 7
word: wealth              counts: 27
word: wealthy             counts: 2
word: weaned              counts: 12
word: weapon              counts: 8
word: weapons             counts: 21
word: wear                counts: 12
word: weareth             counts: 1
word: wearied             counts: 14
word: wearieth            counts: 2
word: weariness           counts: 3
word: wearing             counts: 3
word: wearisome           counts: 1
word: weary               counts: 42
word: weasel              counts: 1
word: weather             counts: 4
word: weave               counts: 2
word: weaver              counts: 7
word: weavest             counts: 1
word: web                 counts: 4
word: webs                counts: 1
word: wedding             counts: 7
word: wedge               counts: 3
word: wedlock             counts: 1
word: weeds               counts: 1
word: week                counts: 13
word: weeks               counts: 15
word: weep                counts: 49
word: weepest             counts: 3
word: weepeth             counts: 4
word: weeping             counts: 44
word: weigh               counts: 6
word: weighed             counts: 17
word: weigheth            counts: 2
word: weighing            counts: 2
word: weight              counts: 58
word: weightier           counts: 1
word: weights             counts: 6
word: weighty             counts: 2
word: welfare             counts: 7
word: well                counts: 262
word: wellbeloved         counts: 6
word: wellfavoured        counts: 1
word: wellpleasing        counts: 2
word: wells               counts: 11
word: wellspring          counts: 2
word: wen                 counts: 1
word: wench               counts: 1
word: went                counts: 1400
word: wentest             counts: 14
word: wept                counts: 71
word: were                counts: 2773
word: wert                counts: 6
word: west                counts: 69
word: western             counts: 1
word: westward            counts: 26
word: wet                 counts: 6
word: whale               counts: 3
word: whales              counts: 1
word: what                counts: 985
word: whatsoever          counts: 152
word: wheat               counts: 51
word: wheaten             counts: 1
word: wheel               counts: 15
word: wheels              counts: 33
word: whelp               counts: 3
word: whelps              counts: 10
word: when                counts: 2847
word: whence              counts: 72
word: whensoever          counts: 3
word: where               counts: 401
word: whereabout          counts: 1
word: whereas             counts: 33
word: whereby             counts: 39
word: wherefore           counts: 348
word: wherein             counts: 167
word: whereinsoever       counts: 1
word: whereinto           counts: 3
word: whereof             counts: 71
word: whereon             counts: 27
word: wheresoever         counts: 12
word: whereto             counts: 3
word: whereunto           counts: 27
word: whereupon           counts: 17
word: wherewith           counts: 110
word: wherewithal         counts: 2
word: whet                counts: 4
word: whether             counts: 171
word: which               counts: 4410
word: while               counts: 214
word: whiles              counts: 10
word: whilst              counts: 10
word: whip                counts: 2
word: whips               counts: 4
word: whirleth            counts: 1
word: whirlwind           counts: 27
word: whirlwinds          counts: 2
word: whisper             counts: 2
word: whispered           counts: 1
word: whisperer           counts: 1
word: whisperers          counts: 1
word: whisperings         counts: 1
word: whit                counts: 5
word: white               counts: 75
word: whited              counts: 2
word: whiter              counts: 2
word: whither             counts: 124
word: whithersoever       counts: 29
word: who                 counts: 970
word: whole               counts: 250
word: wholesome           counts: 2
word: wholly              counts: 29
word: whom                counts: 763
word: whomsoever          counts: 20
word: whore               counts: 15
word: whoredom            counts: 22
word: whoredoms           counts: 32
word: whoremonger         counts: 1
word: whoremongers        counts: 3
word: whores              counts: 2
word: whoring             counts: 19
word: whorish             counts: 3
word: whose               counts: 314
word: whoso               counts: 54
word: whosoever           counts: 181
word: why                 counts: 282
word: wicked              counts: 344
word: wickedly            counts: 23
word: wickedness          counts: 127
word: wide                counts: 15
word: wideness            counts: 1
word: widow               counts: 55
word: widowhood           counts: 4
word: widows              counts: 26
word: wife                counts: 407
word: wild                counts: 44
word: wilderness          counts: 305
word: wiles               counts: 2
word: wilfully            counts: 1
word: wilily              counts: 1
word: will                counts: 3836
word: willeth             counts: 1
word: willing             counts: 32
word: willingly           counts: 25
word: willow              counts: 1
word: willows             counts: 5
word: wilt                counts: 245
word: wimples             counts: 1
word: win                 counts: 2
word: wind                counts: 123
word: winding             counts: 3
word: window              counts: 16
word: windows             counts: 30
word: winds               counts: 23
